Voltage [V],Current [A],Surface_Temp [C],Core_Temp [C],Label
4.099980538457115,-3.0,39.13088340806621,34.7787054522625,0
4.104970655350382,-3.0,39.13088340806621,34.949430139338574,0
4.109709707441247,-3.0,39.13088340806621,35.11718528812929,0
4.114277047046976,-3.0,39.13088340806621,35.28201806621627,0
4.118603230915705,-3.0,39.13088340806621,35.443904317010265,0
4.122761581470455,-3.0,39.13088340806621,35.60294755303107,0
4.126605905827474,-3.0,39.13088340806621,35.75907120173571,0
4.130264595017793,-3.0,39.13088340806621,35.912412538719366,0
4.133629953710426,-3.0,39.13088340806621,36.0629477135941,0
4.136800147542808,-3.0,39.13088340806621,36.21080540588957,0
4.139611122247341,-3.0,39.13088340806621,36.3558951788396,0
4.142265304063775,-3.0,39.13088340806621,36.498357618858506,0
4.144688052250666,-3.0,39.13088340806621,36.63818463286492,0
4.146959147118961,-3.0,39.13088340806621,36.775503436124666,0
4.148999135222586,-3.0,39.13088340806621,36.91026651799058,0
4.150952029697969,-3.0,39.13088340806621,37.04261787092844,0
4.152790978005013,-3.0,39.13088340806621,37.17257845255426,0
4.154525788494132,-3.0,39.13088340806621,37.300254135534374,0
4.156167496918469,-3.0,39.13088340806621,37.425651317757115,0
4.157732282576554,-3.0,39.13088340806621,37.54893933380458,0
4.1592330296671625,-3.0,39.13088340806621,37.67009873402367,0
4.160693767853301,-3.0,39.13088340806621,37.7891940183556,0
4.162106856696879,-3.0,39.13088340806621,37.90620247936488,0
4.1635370092835915,-3.0,39.13088340806621,38.02127614554797,0
4.164953099046198,-3.0,39.13088340806621,38.1344117486633,0
4.166412377255934,-3.0,39.13088340806621,38.245658146830465,0
4.167917951262835,-3.0,39.13088340806621,38.355007196405836,0
4.17129187013303,-3.0,39.13088340806621,38.568293009871525,0
4.174849533855182,-3.0,39.13088340806621,38.75415762211338,0
4.179044376844732,-3.0,39.13088340806621,38.934399008991534,0
4.1839648564895615,-3.0,39.13088340806621,39.10917884105646,0
4.1896791922854035,-3.0,39.13088340806621,39.278623252826605,0
4.196164817748997,-3.0,39.13088340806621,39.44300190331825,0
4.200000000000001,-3.0,39.13088340806621,39.5293154985211,0
4.199999999999999,-2.999836654716552,39.13088340806621,39.5293154985211,0
4.199999999999999,-2.9990074452888296,39.13088340806621,39.52973592690944,0
4.199999999999999,-2.998181609976265,39.13088340806621,39.530156121999596,0
4.2,-2.99653817186931,39.13088340806621,39.53099594782992,0
4.2,-2.9932920010110067,39.13088340806621,39.53267277891342,0
4.2,-2.986943550448305,39.13088340806621,39.53601593283855,0
4.2,-2.9747913503681045,39.13088340806621,39.54266013375536,0
4.200000000000001,-2.9633030536605616,39.13088340806621,39.54924993578243,0
4.200000000000001,-2.9419572111777437,39.13088340806621,39.562276522615264,0
4.199999999999999,-2.9225119114645612,39.13088340806621,39.575108291477136,0
4.199999999999999,-2.8877356084481454,39.13088340806621,39.600245785404695,0
4.199999999999999,-2.857426994397058,39.13088340806621,39.62472736232945,0
4.199999999999999,-2.8303732082088775,39.13088340806621,39.64860898955749,0
4.199999999999999,-2.8057038905491547,39.13088340806621,39.671935425225286,0
4.200000000000001,-2.761640939571781,39.13088340806621,39.71703898906554,0
4.200000000000003,-2.7217187750945775,39.13088340806621,39.76026068901035,0
4.2,-2.661471376605888,39.13088340806621,39.826988672303116,0
4.200000000000001,-2.611673831319818,39.13088340806621,39.883444864767455,0
4.199999999999999,-2.520038158546081,39.13088340806621,39.987353636927025,0
4.200000000000001,-2.4454134167478583,39.13088340806621,40.0713359637536,0
